#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-04T15:26:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-04T15:26:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out.max=unlimited&-out=RAJ2000,DEJ2000,Ktmag,cz,GLON,GLAT	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
RAJ2000	DEJ2000	Ktmag	cz	GLON	GLAT
332.14288	-57.44259	 7.913	 1655	334.82425	-48.36035
023.21629	-07.03156	 7.962	 1872	150.88501	-67.62657
154.60374	+21.89397	 7.967	 1399	212.96906	 54.93432
162.81761	+27.97500	 7.972	 1414	204.07759	 63.41868
088.04749	-07.45620	 8.012	 2410	212.92636	-16.54519
330.53522	-31.98982	 8.002	 2502	 14.93194	-53.09673
328.17700	-48.25390	 7.951	 1939	349.18503	-49.60052
124.74310	+57.80309	 8.023	 1039	159.66377	 34.23684
192.51636	-41.38203	 7.971	 4661	302.65521	 21.48898
013.17652	-31.20583	 7.990	 1629	299.12485	-85.91305
181.53584	+49.58231	 8.026	 1074	141.11028	 65.91687
178.20605	+44.12073	 7.801	  809	153.87726	 69.31924
187.26254	+13.18385	 8.006	 1931	281.25189	 75.10500
045.89479	+46.38635	 7.988	 2387	145.42764	-10.63325
350.06049	+08.20626	 8.004	 3762	 87.70193	-48.32820
190.92764	+16.39338	 8.020	  788	293.06918	 79.11677
284.12366	-54.30577	 8.042	 2659	342.06494	-22.44393
086.75787	-34.25060	 8.038	  883	239.45576	-27.42969
066.90880	-55.02779	 8.047	 1510	264.07080	-42.30939
141.07729	+34.51338	 8.032	 1687	190.15565	 45.40164
147.53401	-73.92220	 7.872	 1220	291.14746	-15.35844
184.37358	+37.80711	 7.717	  244	154.56802	 77.15718
229.55650	-24.09793	 8.017	 2120	340.97510	 27.72516
119.56254	-49.85141	 7.945	 1119	264.01093	-10.58034
029.92765	-05.96419	 8.055	 1362	163.49237	-63.32457
049.18761	+80.79332	 8.038	 2342	128.70628	 19.59646
142.11032	-60.80177	 8.074	 2281	280.55637	 -7.08498
350.17722	+08.21700	 8.007	 3405	 87.85905	-48.37883
095.23224	-08.49562	 8.019	  732	217.11084	-10.61411
288.81738	-54.13249	 8.124	 2847	342.97256	-25.06475
156.96364	-43.90382	 8.058	 2836	277.37244	 11.72749
067.91609	-05.08612	 8.026	 4681	200.41640	-33.24171
209.47607	-29.31573	 8.001	 2625	319.90878	 31.35544
054.19257	-35.99924	 8.062	  907	237.66339	-53.96600
296.31311	-54.34414	 8.091	 2522	343.53757	-29.41956
187.36670	+08.75016	 8.030	  588	286.12512	 70.90144
091.42652	-86.63202	 8.091	 1867	299.20139	-27.74646
095.46039	+00.36621	 8.085	 2733	209.21577	 -6.41303
179.71759	+42.72241	 8.116	  703	153.96802	 71.09670
074.23473	-04.86575	 8.073	 3891	203.69907	-27.61368
150.17017	-31.66449	 8.051	 2582	265.44623	 18.50748
186.44508	+12.66207	 7.992	 2524	279.12198	 74.33543
192.53069	+72.87448	 8.017	 1623	123.06713	 44.25357
184.11385	-43.32426	 8.046	 1999	296.21005	 19.09044
063.65226	-56.06081	 8.048	 1238	266.09116	-43.82011
189.91455	-05.34421	 7.976	 2698	297.48337	 57.40281
169.24567	+18.14860	 8.089	 1253	230.40282	 66.48115
229.65219	-24.06859	 8.045	 2565	341.07385	 27.69607
011.78564	-20.76040	 7.424	  156	113.94707	-83.55706
214.60713	+36.49362	 8.078	 3213	 65.30254	 69.34913
056.61356	-03.96879	 8.082	 3909	191.77682	-42.28892
150.05891	-19.63644	 8.079	 3964	256.75595	 27.50298
149.78607	-34.22523	 8.095	 2592	266.88889	 16.32419
070.36762	-02.85804	 7.960	  820	199.55949	-30.01484
207.27213	-30.29586	 8.034	 4517	317.44379	 30.94613
053.01260	-20.81916	 8.097	 1545	212.03423	-52.92905
190.88559	+11.58247	 8.040	 1395	295.74893	 74.34391
224.85045	-16.62399	 8.109	 2863	342.00793	 36.35777
157.61037	-35.35950	 8.116	 3804	273.03812	 19.19957
131.77258	-33.76406	 7.988	 2257	255.90276	  5.98647
181.01595	+31.89579	 8.204	  760	185.26576	 78.65330
198.21608	-43.09623	 8.106	 3121	307.08154	 19.60281
058.00346	-83.83068	 8.072	 1753	297.81210	-31.38614
330.17181	+17.73807	 8.145	 1140	 75.36681	-28.95808
198.55682	-42.96127	 8.091	 3765	307.35800	 19.71454
215.30455	-46.29790	 8.132	 1691	318.69360	 13.80806
176.76906	-16.85460	 8.011	 1196	281.54666	 43.32847
184.04887	+47.88337	 8.127	  916	138.94264	 68.13461
213.31209	-03.20756	 8.167	 1853	339.15030	 53.81009
295.91959	+56.10946	 8.149	 3386	 88.63054	 15.44864
194.53265	-46.26424	 8.145	 2181	304.13879	 16.59183
093.04019	-21.80595	 8.101	 2306	228.70433	-18.07734
234.66582	+59.35588	 8.145	 3017	 93.09745	 46.92368
209.05002	+05.01446	 7.792	 1241	340.70544	 63.03401
333.34042	-46.01761	 8.167	 1936	351.05820	-53.59758
237.45645	-29.38683	 8.140	 2112	343.30035	 19.17361
186.71091	+09.58418	 8.164	  854	283.46893	 71.52042
193.64874	-12.56861	 8.058	 4618	304.13779	 50.29570
054.68694	-44.10061	 8.149	  993	251.02074	-52.52046
191.13326	+11.19052	 8.194	 1083	296.78491	 73.97972
057.56205	+70.09470	 8.187	 1232	137.12196	 12.32012
190.30534	+10.15575	 8.151	 1864	294.37320	 72.85742
281.82559	-63.33116	 8.129	 4507	332.25275	-23.59478
040.81271	+32.42497	 8.131	 5190	148.76727	-24.77717
220.59970	-17.25317	 8.135	 2921	337.32449	 38.09836
157.50273	-35.32546	 8.117	 2790	272.94052	 19.18031
185.86642	+46.99382	 8.174	  770	136.57523	 69.38663
190.69762	+11.44247	 8.200	 1164	295.13568	 74.18309
170.01582	+18.35681	 8.151	 1493	230.76720	 67.22800
248.80881	-58.08003	 8.139	 2741	329.12906	 -7.09701
219.79607	+05.36355	 8.128	 1505	357.44589	 56.36480
243.94202	-60.91871	 8.155	 3839	325.34283	 -7.28191
053.81914	-35.22625	 8.157	 1475	236.36214	-54.29519
056.26214	-18.26604	 8.166	 1597	209.80463	-49.19614
193.21164	-42.65993	 8.192	 2094	303.20789	 20.21107
203.16920	-77.84463	 8.174	 2950	305.16940	-15.15237
171.26030	-09.79538	 8.252	 1885	270.42297	 47.54893
281.27634	-62.29723	 8.181	 1185	333.27670	-23.09665
199.42786	-32.10170	 8.184	 2310	309.38513	 30.44061
228.44048	-14.26982	 8.127	 1957	347.18588	 36.09277
055.58097	-35.39263	 8.135	 1410	236.59680	-52.85461
211.66864	-55.35730	 8.077	 3792	313.55075	  5.95570
193.47064	-39.71432	 8.187	 2995	303.44321	 23.15500
182.37411	+43.68529	 8.197	  888	147.30519	 71.40389
183.89279	-35.62975	 8.132	 2948	294.78159	 26.67372
139.08228	-23.63324	 8.202	 2559	252.17226	 17.39840
274.94339	+74.56837	 8.266	 1484	105.53569	 28.17475
165.84903	-23.08679	 8.044	 1125	272.90036	 33.40857
243.76605	-60.90725	 8.170	 5448	325.28909	 -7.21406
142.90256	-16.73476	 8.197	 2137	249.16389	 24.64778
199.88187	-12.65701	 8.199	 2806	313.54529	 49.63497
101.94249	+74.48183	 8.182	 4059	140.22018	 25.82047
319.13492	-48.36355	 8.198	 2036	350.71860	-43.68151
139.65295	-38.01009	 8.172	 2530	263.35202	  8.00102
229.18007	+55.40926	 8.241	 3306	 90.24761	 51.48754
183.91322	+36.32689	 7.900	  291	160.25478	 78.07462
176.52693	-56.39111	 8.175	 1831	293.93774	  5.33553
186.48178	+18.21393	 8.151	  922	268.21298	 79.32350
281.82846	+45.55064	 8.219	 2461	 74.89380	 19.67776
150.62094	-31.67741	 8.206	 2673	265.76794	 18.74074
201.32727	-21.13416	 8.156	 1752	313.42499	 41.04642
220.23495	-00.31823	 8.220	 1725	351.21939	 51.97813
214.61380	-43.38826	 8.096	 1193	319.26437	 16.70677
338.94263	-26.05025	 8.181	 1428	 27.13527	-59.74294
341.94791	-22.31210	 8.173	 3295	 35.82774	-61.58456
045.65661	-22.86716	 8.093	 1384	212.09079	-60.05626
067.68935	+00.86368	 8.209	 3793	194.27116	-30.37826
190.23004	-40.97640	 8.307	 2585	300.79330	 21.85167
032.88100	+70.77241	 8.229	 3223	129.48557	  8.92675
035.50419	+33.26607	 8.218	 3978	143.89964	-25.89099
197.41936	-07.83341	 8.214	 1820	310.77707	 54.76022
054.01647	-35.44121	 8.234	 1363	236.72200	-54.12835
166.95212	-46.52607	 8.205	 1068	284.98401	 12.70277
346.23605	+12.32289	 8.162	 2381	 86.27076	-42.84169
080.64352	-11.49954	 8.252	 2743	213.46764	-24.87580
184.67932	+65.89808	 8.236	 2528	128.21735	 50.89321
063.11806	+27.70187	 8.207	 4053	168.31166	-16.96557
348.68277	+04.53393	 8.327	 2689	 82.84364	-50.65452
252.77838	-58.99346	 8.224	 1564	329.78152	 -9.26684
139.47044	-22.35468	 7.882	  892	251.40761	 18.50894
253.47231	-58.77807	 8.284	 2648	330.17841	 -9.41375
043.61413	+41.57961	 8.200	 5194	146.33600	-15.63422
165.09978	+28.97482	 7.994	  681	202.07713	 65.48765
331.47839	-50.11933	 8.265	 2923	345.36948	-51.08603
275.57285	-85.40205	 8.218	 2437	308.02737	-26.45321
213.97789	-48.11485	 8.236	 4123	317.19043	 12.40447
234.90454	+59.33195	 8.147	 2517	 92.97918	 46.82959
217.41827	+03.23339	 8.241	 1676	351.68484	 56.50209
142.49353	-62.18325	 8.262	 2915	281.65536	 -7.95378
165.79671	+27.97250	 8.264	 1525	204.60292	 66.04009
226.78198	+01.54428	 8.084	 2544	  0.51596	 48.63602
196.05476	-05.55162	 8.204	 1291	308.80585	 57.17423
049.95098	+41.51168	 8.068	 5264	150.57603	-13.26100
178.52789	-39.86706	 7.999	 2960	291.13379	 21.68774
345.24982	+30.14478	 8.160	  812	 96.21786	-26.93592
029.08735	+05.62887	 8.276	 5561	150.93419	-53.67628
359.74915	-55.45834	 8.268	 3321	317.89319	-60.12048
348.98959	+06.68752	 8.287	 3608	 85.11320	-49.04499
193.65741	+46.53115	 8.294	  891	121.28027	 70.58699
218.02322	+57.92143	 8.277	 1898	100.04470	 54.50494
192.88266	-26.45209	 8.280	 3215	302.95767	 36.41963
124.69157	-25.36976	 8.305	 1844	245.44156	  5.95154
183.91402	+13.90151	 8.363	  -81	268.88974	 74.35770
230.48567	+05.07054	 8.082	 1480	  8.12543	 47.93823
304.23535	-70.76825	 8.256	 4555	324.26025	-32.50588
159.17842	-27.52834	 8.074	 3864	269.60226	 26.48696
046.51253	-15.61121	 8.310	 2664	199.64273	-56.74237
284.23306	-54.54544	 8.298	 2740	341.83362	-22.56972
341.84232	-65.05849	 8.374	 3189	321.62595	-47.31533
344.50757	-33.74221	 8.374	 1657	 10.79286	-64.76563
101.20464	-27.63861	 8.219	 1892	237.30530	-13.55012
159.06779	+37.32463	 8.376	 1567	184.61835	 59.84243
157.25610	-44.65685	 8.204	 2512	277.96118	 11.20028
170.26227	+53.16943	 7.979	 1156	149.53082	 59.03949
055.23690	-22.56448	 8.281	 1658	215.73274	-51.45280
272.96347	+14.98177	 8.349	 2282	 42.14589	 15.40462
330.50790	-31.86989	 8.308	 2557	 15.12866	-53.06581
208.60094	-48.51253	 8.323	 2752	313.56335	 13.05516
157.22322	-35.60551	 8.278	 2769	272.90079	 18.82137
310.98917	-80.00085	 8.287	 2721	313.27335	-31.46071
354.73785	-12.96109	 8.266	 1800	 69.23845	-67.90558
357.85367	+20.11182	 8.322	 4277	104.26355	-40.57390
157.96703	-34.85370	 8.275	 3437	273.00708	 19.78276
160.88759	-36.41070	 8.355	 2937	276.02130	 19.69056
065.86292	+75.29557	 8.232	 2461	135.22308	 17.76465
134.33546	+02.92140	 8.299	 3894	225.66203	 29.16559
193.05544	-29.84066	 8.394	 2833	303.13464	 33.03076
267.95337	+23.07194	 8.336	 3936	 48.09045	 22.91226
187.57260	+12.32854	 8.346	 1349	283.38525	 74.39208
324.12027	-54.55732	 8.156	  830	341.29617	-45.38521
195.24887	-14.51363	 8.300	 2673	306.40976	 48.29353
000.99545	+20.75235	 8.400	 2309	108.22845	-40.76048
184.87743	+14.87769	 8.343	 1359	270.09039	 75.67206
053.01423	+68.36839	 8.173	 1679	136.89885	  9.96910
057.11308	-16.39290	 8.322	 1394	207.62802	-47.75156
144.18689	-21.12815	 8.283	 2268	253.59320	 22.57196
206.75168	+60.97308	 8.356	 2041	111.24936	 54.87700
147.81438	-32.75256	 8.334	 2727	264.58942	 16.38886
176.69371	-27.92218	 8.349	 2094	285.91357	 32.80363
184.40326	+29.60801	 8.304	  869	192.52153	 82.15942
333.91455	+37.29871	 8.279	 5750	 91.60179	-15.92102
094.09206	-21.37272	 8.159	 2741	228.68503	-17.00778
110.33326	-69.00148	 8.359	 1363	280.29819	-22.59523
288.46808	-56.30996	 8.329	 3404	340.57248	-25.31843
185.89709	+16.72226	 8.312	  950	269.73135	 77.75969
305.93692	-19.32542	 8.307	 3234	 24.68260	-28.69161
234.10945	-66.85975	 8.249	 3510	318.14072	 -8.99457
353.31857	-45.01596	 8.272	 3081	338.90881	-66.26591
356.24683	-42.91093	 8.319	 3010	339.14874	-69.24300
146.57774	-30.43748	 8.319	 2393	262.15771	 17.41632
160.53145	+13.74693	 8.120	 1296	230.33138	 57.01939
042.33170	+08.09264	 8.350	 3424	166.15395	-44.66106
192.95015	-10.45473	 8.371	 1270	303.07806	 52.41686
039.84861	+01.09379	 8.366	 2694	169.92375	-51.64791
145.72600	+31.84726	 8.348	 1328	194.61562	 49.01748
020.91642	+33.25613	 8.280	 4934	130.64296	-29.13252
109.16273	-35.37344	 8.351	 2790	247.38484	-10.62007
218.87370	+48.74154	 8.386	 2160	 86.98033	 60.48535
211.18013	+54.89262	 8.354	 2026	102.26022	 59.19644
040.93477	-29.00336	 8.336	 1501	223.88347	-65.21305
030.06218	+31.42939	 8.350	 5015	139.73383	-29.18731
191.82291	-02.72749	 8.378	 1570	300.85269	 60.12745
185.38660	+14.60607	 8.453	 1124	272.36295	 75.67247
193.37155	+02.16833	 8.348	 1040	304.14429	 65.03519
227.97354	-72.85941	 8.375	 3025	312.94238	-12.77781
209.06944	+47.23562	 8.352	 1793	 94.90574	 66.20966
078.01389	-15.68780	 8.362	 2029	216.61217	-28.90217
054.13202	-35.29519	 8.418	 1729	236.46889	-54.03806
189.13626	+11.25787	 8.291	 2271	289.77798	 73.74800
132.34122	+19.07496	 8.344	 4343	207.46339	 34.26162
017.74534	+33.15200	 8.359	 5294	127.63326	-29.54118
190.77321	-41.35891	 8.374	 3328	301.24918	 21.48557
330.59009	-18.91650	 8.374	 2642	 35.69195	-50.42923
029.08016	+73.28278	 8.338	 2935	127.62721	 11.00541
191.04164	-41.74994	 8.392	 2594	301.47830	 21.10128
186.53149	+13.11279	 8.475	  236	278.78769	 74.78523
021.50248	-01.34514	 8.476	 5468	142.19930	-62.91634
349.72839	-42.23906	 8.402	 1512	348.22995	-65.84660
224.69260	-19.26686	 8.401	 3350	339.98920	 34.28531
171.93314	+17.22410	 8.479	 1156	235.71309	 68.28347
228.55595	-46.80920	 8.268	  522	326.80554	  9.33709
133.89479	+58.73441	 8.332	  883	157.77954	 38.89594
204.98344	-31.64018	 8.229	  407	314.86038	 30.10578
204.84782	-30.77407	 8.386	 4334	314.94595	 30.97651
185.07399	+75.37090	 8.404	 1757	125.55419	 41.59856
306.27789	-24.80943	 8.279	 3205	 18.85007	-30.82409
191.93971	+13.76272	 7.953	 1604	299.07217	 76.60680
312.17746	-37.99743	 8.384	 2713	  4.50384	-38.61852
180.55077	+62.13728	 8.408	 1209	132.70200	 54.04730
212.01311	-33.31506	 8.391	 4462	320.83408	 26.87935
130.90872	+50.20554	 8.389	 3336	168.87407	 38.18545
211.79720	+55.00156	 8.396	 1904	101.80305	 58.90974
257.60373	+72.30438	 8.374	 1198	103.71661	 33.35545
219.89645	-45.01900	 8.267	 2767	322.24988	 13.75785
184.29126	+07.19163	 8.389	 2410	279.18173	 68.46835
220.04803	-00.28921	 8.317	 1899	351.02328	 52.12384
206.32976	+41.71236	 8.434	 2549	 89.27531	 71.71425
177.00423	-10.96206	 8.344	 1789	278.84088	 48.92036
164.85846	-66.33280	 8.428	 1831	292.01096	 -5.86536
008.56449	-27.80360	 8.506	 1534	 21.89662	-86.12993
148.61916	-25.70345	 8.317	 2394	260.19443	 22.13240
010.14592	-13.87280	 8.379	 1605	111.57307	-76.50455
173.98877	+70.53558	 8.447	 2696	131.74240	 45.27957
017.48158	-45.93120	 8.392	 7191	293.09830	-70.84241
349.50558	-04.65031	 8.447	 3539	 74.06664	-58.35913
109.15722	-62.34372	 8.440	 3321	273.31293	-21.01247
061.26641	+70.99652	 8.513	 1089	137.45566	 13.81295
189.37729	+09.55510	 8.397	 2273	291.68103	 72.12183
132.29947	+60.22112	 8.441	 1338	156.12442	 37.80879
358.82928	+05.91582	 8.431	 3808	 98.53832	-54.27629
145.80006	+31.92879	 8.424	 1538	194.50169	 49.08838
212.87242	-05.04362	 8.454	 2693	336.95190	 52.45933
157.71584	-36.73697	 8.398	 3161	273.90085	 18.08761
195.98743	-11.49658	 8.405	 3238	307.83310	 51.25601
201.19003	-37.68221	 8.431	 1453	310.18372	 24.71988
147.50327	-32.88282	 8.457	 2885	264.47357	 16.11877
102.15536	-64.27332	 8.424	 3499	274.42963	-24.55280
140.87587	-23.16143	 8.429	 2603	252.95343	 18.94157
226.02922	+01.21991	 8.416	 1630	359.38815	 48.98230
323.93619	-63.90282	 8.408	 3080	329.35114	-41.81583
046.37880	+42.83542	 8.427	 2740	147.54695	-13.53742
193.35808	-41.20284	 8.454	 4335	303.33554	 21.66734
103.47482	-40.86261	 8.447	 1142	250.70253	-16.92366
243.95898	-60.80305	 8.389	 3378	325.43021	 -7.20488
168.54575	+48.31838	 8.372	 2105	158.11650	 61.62958
187.33797	-23.16664	 8.427	 1741	296.35623	 39.42292
021.14613	+03.79241	 8.364	 2281	138.70572	-58.06054
321.09171	-40.53773	 8.440	 5355	  1.55991	-45.63811
327.69427	-70.33414	 8.463	 3698	321.03824	-39.83368
024.77722	-07.51260	 8.428	 2043	155.06429	-67.36074
162.01817	-31.53337	 8.456	 2991	274.26297	 24.38225
276.97348	-71.60987	 8.417	 3642	322.99469	-23.82237
047.18517	+65.66212	 8.428	 2473	136.45740	  6.46293
185.77576	+05.25041	 8.473	 1667	284.53220	 67.10438
195.03378	+27.97698	 8.404	 6446	 57.19265	 87.89385
208.22217	-28.48932	 8.467	 4713	318.95184	 32.46361
352.18094	-41.33348	 8.357	 1504	347.68454	-67.87587
067.66637	+00.66168	 8.489	 3694	194.45454	-30.50608
349.83810	-42.25684	 8.388	 1681	348.08926	-65.90665
356.08807	+09.93409	 8.394	 1710	 96.96381	-49.52505
216.63867	+56.58264	 8.459	 1979	 99.52752	 56.01034
058.66220	-20.50245	 8.469	 1698	214.12378	-47.80345
160.69394	-36.35268	 8.437	 3130	275.84717	 19.66251
183.07185	+13.20531	 8.424	 2273	267.67923	 73.33707
185.66057	+11.80088	 8.455	 1431	277.74356	 73.24841
252.76140	-60.80869	 8.464	 3285	328.33627	-10.39260
055.54806	-29.89351	 8.308	 1564	227.52020	-52.59916
172.13052	+58.56161	 8.416	 3064	141.90741	 55.40629
278.65277	+22.90966	 8.470	 4236	 51.89455	 13.74746
102.53611	+60.84575	 8.455	 1840	154.96899	 23.31405
053.32116	-13.66414	 8.402	 1965	201.55600	-49.96847
086.69774	-16.78266	 8.474	 2142	221.31181	-21.64396
280.46902	-63.86209	 8.458	 4504	331.53009	-23.14126
157.30568	-44.12291	 8.464	 2935	277.70410	 11.67234
055.62212	-13.48817	 8.485	 2119	202.80278	-47.87971
254.76230	-60.21602	 8.127	 1144	329.42609	-10.80934
319.58975	-63.76067	 8.500	 3144	330.53482	-40.11457
036.82047	+33.57888	 7.846	  553	144.88541	-25.17434
137.86462	-14.81665	 8.479	 2017	244.17964	 22.14541
158.78433	-43.69184	 8.442	 2891	278.40588	 12.59425
027.82320	+22.35797	 8.457	 3090	140.68303	-38.44175
165.85577	+18.13539	 8.375	  979	227.11761	 63.57255
186.11812	+75.52891	 8.481	 1677	125.17599	 41.48179
074.49630	+68.32352	 8.444	  890	142.64587	 15.51998
015.84117	-06.33921	 8.434	 2347	131.23338	-69.01846
058.61853	-35.96715	 8.478	 1343	237.51251	-50.38592
016.85396	+32.41256	 8.456	 5098	126.83900	-30.33785
195.25330	-32.44135	 8.475	 5109	305.27380	 30.38684
193.36386	-48.74919	 8.509	 3678	303.27484	 14.12122
218.50519	-78.38750	 8.508	 2699	308.14694	-16.56787
221.54631	-00.22301	 8.424	 1659	352.88330	 51.16612
007.31275	+02.86405	 8.511	 4241	111.95583	-59.53399
198.74739	-16.59031	 8.571	 1887	311.05469	 45.90962
231.89603	-64.17095	 8.294	 3260	318.95682	 -6.27160
331.70898	-64.31625	 8.498	 2881	326.51715	-44.53748
193.95685	-12.05530	 8.481	  941	304.63004	 50.80193
159.23349	+21.88213	 8.514	 1321	215.23128	 59.05028
330.13718	-43.38972	 8.519	 2417	356.19769	-52.03417
348.70209	-43.59994	 8.449	 1557	346.41754	-64.49089
194.30101	-13.66485	 8.487	 4358	305.07507	 49.18287
107.08556	+18.78025	 8.475	 2206	197.83493	 12.05752
225.00172	+01.89129	 8.431	 1355	359.09103	 50.19415
202.86783	-34.79443	 8.500	 2425	312.17886	 27.35747
234.13190	+16.60785	 8.514	 1967	 26.25151	 50.47299
119.21788	+60.34938	 8.515	 1442	156.70047	 31.35120
339.44534	+23.78669	 8.549	 1313	 87.46223	-29.72670
213.89261	+36.22698	 8.511	 2870	 65.17711	 69.98182
176.45442	+13.76670	 8.490	 3186	250.76936	 69.67531
304.59702	-41.05016	 8.474	 5628	359.80542	-33.23156
095.38657	+59.12668	 8.598	 3111	155.57289	 19.38892
152.21068	-67.03085	 8.488	 1397	288.01776	 -8.99364
159.14854	-27.51843	 8.434	 4039	269.57147	 26.48061
181.11276	+01.89601	 8.479	 5911	276.90814	 62.36965
133.63544	-32.93748	 8.528	 2156	256.24109	  7.71610
054.84709	-31.32143	 8.604	 1034	229.78493	-53.33590
068.76662	+73.26243	 8.506	 4221	137.37627	 17.03758
252.72760	-61.81264	 8.521	 4706	327.52551	-11.00377
333.90833	-45.85007	 8.541	 1915	351.12683	-54.02470
291.70728	-54.95131	 8.501	 3165	342.43326	-26.86618
317.96689	-49.28373	 8.527	 2766	349.59650	-42.80404
198.49191	-49.47871	 8.529	 3487	306.68787	 13.22867
145.92125	-20.47719	 8.524	 1994	254.31264	 24.18945
159.44725	-27.08125	 8.508	 2990	269.54984	 26.99170
319.63770	+26.44691	 8.531	 4672	 74.71473	-15.90275
179.03102	-19.89618	 8.449	 1723	285.57834	 41.10416
186.32538	+04.92506	 8.504	 2559	286.10770	 66.93913
316.28058	+66.77304	 8.497	 2502	103.18404	 13.04456
152.71733	-66.64742	 8.549	 1918	287.95508	 -8.56598
197.20309	-06.77754	 8.472	 1680	310.62808	 55.83431
198.58429	-46.12486	 8.492	 3091	307.06818	 16.56291
328.33432	-47.88245	 8.499	 1840	349.69803	-49.79781
134.25465	-24.67375	 8.540	 2578	250.06720	 13.35291
189.61842	+04.31915	 8.455	  780	294.64221	 66.98193
216.03163	+34.85887	 8.524	 3892	 59.95726	 68.74831
217.91092	-43.41844	 8.543	 1973	321.57260	 15.79680
185.89561	+06.08174	 8.527	 1289	284.21228	 67.93526
190.15353	-05.13301	 8.530	 2539	297.89291	 57.63274
149.98143	-29.61780	 8.478	 2424	263.92603	 19.97560
185.50935	-35.79274	 8.628	 2926	296.26172	 26.69792
166.69789	+72.56853	 8.497	 2649	133.23576	 42.40301
023.77366	-07.34030	 8.544	 1823	152.54710	-67.66618
029.38636	+33.20928	 8.542	 5171	138.51875	-27.65359
164.08678	-50.56024	 8.557	 2823	284.93469	  8.24595
034.05539	+70.68877	 8.558	 3605	129.88449	  8.97034
218.90013	-45.96696	 8.546	 2852	321.19592	 13.17837
076.36300	-11.87138	 8.467	 2299	211.88544	-28.84042
177.20985	+59.41562	 8.544	 3223	137.12325	 55.95460
184.84270	+06.09876	 8.530	 1776	281.56290	 67.63022
191.08163	-40.73181	 8.518	 2896	301.47772	 22.11985
289.59448	-60.50109	 8.463	 3686	336.09689	-26.63253
039.63658	-06.67755	 8.429	 1453	179.01845	-57.37140
114.11740	-47.63555	 8.213	  972	260.28720	-12.69931
307.14090	-36.02712	 8.595	 2215	  6.16705	-34.34510
108.57268	+84.38227	 8.564	 2222	129.23911	 27.54654
245.45258	-02.28344	 8.647	 1581	 11.45769	 31.46964
108.88035	-29.35903	 8.573	 2098	241.80936	 -8.17504
192.05698	-03.33292	 8.528	 1126	301.35187	 59.52892
138.38165	-63.62642	 8.574	 1903	281.37219	-10.30082
051.55865	+66.59373	 8.544	 1848	137.46475	  8.19498
237.85513	+62.31003	 8.466	  827	 95.69236	 44.12465
208.14957	+00.81835	 8.653	 4443	334.62250	 59.87243
170.42955	+20.16957	 8.476	 4248	226.85297	 68.34647
228.76353	+42.04987	 8.573	 2562	 69.39836	 57.21568
217.33083	-33.45512	 8.565	 2922	325.37064	 25.11611
059.90612	-67.63477	 8.605	 1341	281.37106	-40.72667
311.14056	-68.74773	 8.498	 3114	325.95535	-35.29732
054.45708	+72.57133	 8.573	 2215	134.73883	 13.63324
190.38647	+07.31482	 8.553	 1783	295.72678	 70.04798
186.34239	+10.01672	 8.324	  948	281.94257	 71.81796
193.28012	-10.49428	 8.539	 4430	303.60938	 52.37520
354.45810	-47.72778	 8.563	 2844	332.94971	-64.88423
174.75716	-37.73857	 8.606	 2817	287.45599	 22.94747
